PA,Time,AG,Starting_Age,Ending_Age,Sex,Total Pop
Paya Lebar,2013,0_to_4,0,4,Males,0
Paya Lebar,2013,10_to_14,10,14,Females,0
Paya Lebar,2013,10_to_14,10,14,Males,0
Paya Lebar,2013,15_to_19,15,19,Females,0
Paya Lebar,2013,15_to_19,15,19,Males,0
Paya Lebar,2013,20_to_24,20,24,Females,0
Paya Lebar,2013,20_to_24,20,24,Males,0
Paya Lebar,2013,25_to_29,25,29,Females,0
Paya Lebar,2013,25_to_29,25,29,Males,0
Paya Lebar,2013,30_to_34,30,34,Females,0
Paya Lebar,2013,30_to_34,30,34,Males,0
Paya Lebar,2013,35_to_39,35,39,Females,0
Paya Lebar,2013,35_to_39,35,39,Males,0
Paya Lebar,2013,40_to_44,40,44,Females,0
Paya Lebar,2013,40_to_44,40,44,Males,0
Paya Lebar,2013,45_to_49,45,49,Females,0
Paya Lebar,2013,45_to_49,45,49,Males,0
Paya Lebar,2013,5_to_9,5,9,Females,0
Paya Lebar,2013,5_to_9,5,9,Males,0
Paya Lebar,2013,50_to_54,50,54,Females,0
Paya Lebar,2013,50_to_54,50,54,Males,0
Paya Lebar,2013,55_to_59,55,59,Females,0
Paya Lebar,2013,55_to_59,55,59,Males,0
Paya Lebar,2013,60_to_64,60,64,Females,0
Paya Lebar,2013,60_to_64,60,64,Males,0
Paya Lebar,2013,65_to_69,65,69,Females,0
Paya Lebar,2013,65_to_69,65,69,Males,0
Paya Lebar,2013,70_to_74,70,74,Females,0
Paya Lebar,2013,70_to_74,70,74,Males,0
Paya Lebar,2013,75_to_79,75,79,Females,0
Paya Lebar,2013,75_to_79,75,79,Males,0
Paya Lebar,2013,80_to_84,80,84,Females,0
Paya Lebar,2013,80_to_84,80,84,Males,0
Paya Lebar,2013,85_to_89,85,89,Females,0
Paya Lebar,2013,85_to_89,85,89,Males,0
Paya Lebar,2013,90_and_over,NA,NA,Females,0
Paya Lebar,2013,90_and_over,NA,NA,Males,0
Paya Lebar,2014,0_to_4,0,4,Females,0
Paya Lebar,2014,0_to_4,0,4,Males,0
Paya Lebar,2014,10_to_14,10,14,Females,0
Paya Lebar,2014,10_to_14,10,14,Males,0
Paya Lebar,2014,15_to_19,15,19,Females,0
Paya Lebar,2014,15_to_19,15,19,Males,0
Paya Lebar,2014,20_to_24,20,24,Females,0
Paya Lebar,2014,20_to_24,20,24,Males,0
Paya Lebar,2014,25_to_29,25,29,Females,0
Paya Lebar,2014,25_to_29,25,29,Males,0
Paya Lebar,2014,30_to_34,30,34,Females,0
Paya Lebar,2014,30_to_34,30,34,Males,0
Paya Lebar,2014,35_to_39,35,39,Females,0
Paya Lebar,2014,35_to_39,35,39,Males,0
Paya Lebar,2014,40_to_44,40,44,Females,0
Paya Lebar,2014,40_to_44,40,44,Males,0
Paya Lebar,2014,45_to_49,45,49,Females,0
Paya Lebar,2014,45_to_49,45,49,Males,0
Paya Lebar,2014,5_to_9,5,9,Females,0
Paya Lebar,2014,5_to_9,5,9,Males,0
Paya Lebar,2014,50_to_54,50,54,Females,0
Paya Lebar,2014,50_to_54,50,54,Males,0
Paya Lebar,2014,55_to_59,55,59,Females,0
Paya Lebar,2014,55_to_59,55,59,Males,0
Paya Lebar,2014,60_to_64,60,64,Females,0
Paya Lebar,2014,60_to_64,60,64,Males,0
Paya Lebar,2014,65_to_69,65,69,Females,0
Paya Lebar,2014,65_to_69,65,69,Males,0
Paya Lebar,2014,70_to_74,70,74,Females,0
Paya Lebar,2014,70_to_74,70,74,Males,0
Paya Lebar,2014,75_to_79,75,79,Females,0
Paya Lebar,2014,75_to_79,75,79,Males,0
Paya Lebar,2014,80_to_84,80,84,Females,0
Paya Lebar,2014,80_to_84,80,84,Males,0
Paya Lebar,2014,85_to_89,85,89,Females,0
Paya Lebar,2014,85_to_89,85,89,Males,0
Paya Lebar,2014,90_and_over,NA,NA,Females,0
Paya Lebar,2014,90_and_over,NA,NA,Males,0
Paya Lebar,2015,0_to_4,0,4,Females,0
Paya Lebar,2015,0_to_4,0,4,Males,0
Paya Lebar,2015,10_to_14,10,14,Females,0
Paya Lebar,2015,10_to_14,10,14,Males,0
Paya Lebar,2015,15_to_19,15,19,Females,0
Paya Lebar,2015,15_to_19,15,19,Males,0
Paya Lebar,2015,20_to_24,20,24,Females,0
Paya Lebar,2015,20_to_24,20,24,Males,0
Paya Lebar,2015,25_to_29,25,29,Females,0
Paya Lebar,2015,25_to_29,25,29,Males,0
Paya Lebar,2015,30_to_34,30,34,Females,0
Paya Lebar,2015,30_to_34,30,34,Males,0
Paya Lebar,2015,35_to_39,35,39,Females,0
Paya Lebar,2015,35_to_39,35,39,Males,0
Paya Lebar,2015,40_to_44,40,44,Females,0
Paya Lebar,2015,40_to_44,40,44,Males,0
Paya Lebar,2015,45_to_49,45,49,Females,0
Paya Lebar,2015,45_to_49,45,49,Males,0
Paya Lebar,2015,5_to_9,5,9,Females,0
Paya Lebar,2015,5_to_9,5,9,Males,0
Paya Lebar,2015,50_to_54,50,54,Females,0
Paya Lebar,2015,50_to_54,50,54,Males,0
Paya Lebar,2015,55_to_59,55,59,Females,0
Paya Lebar,2015,55_to_59,55,59,Males,0
Paya Lebar,2015,60_to_64,60,64,Females,0
Paya Lebar,2015,60_to_64,60,64,Males,0
Paya Lebar,2015,65_to_69,65,69,Females,0
Paya Lebar,2015,65_to_69,65,69,Males,0
Paya Lebar,2015,70_to_74,70,74,Females,0
Paya Lebar,2015,70_to_74,70,74,Males,0
Paya Lebar,2015,75_to_79,75,79,Females,0
Paya Lebar,2015,75_to_79,75,79,Males,0
Paya Lebar,2015,80_to_84,80,84,Females,0
Paya Lebar,2015,80_to_84,80,84,Males,0
Paya Lebar,2015,85_to_89,85,89,Females,0
Paya Lebar,2015,85_to_89,85,89,Males,0
Paya Lebar,2015,90_and_over,NA,NA,Females,0
Paya Lebar,2015,90_and_over,NA,NA,Males,0
Paya Lebar,2016,0_to_4,0,4,Females,0
Paya Lebar,2016,0_to_4,0,4,Males,0
Paya Lebar,2016,10_to_14,10,14,Females,0
Paya Lebar,2016,10_to_14,10,14,Males,0
Paya Lebar,2016,15_to_19,15,19,Females,0
Paya Lebar,2016,15_to_19,15,19,Males,0
Paya Lebar,2016,20_to_24,20,24,Females,0
Paya Lebar,2016,20_to_24,20,24,Males,0
Paya Lebar,2016,25_to_29,25,29,Females,0
Paya Lebar,2016,25_to_29,25,29,Males,0
Paya Lebar,2016,30_to_34,30,34,Females,0
Paya Lebar,2016,30_to_34,30,34,Males,0
Paya Lebar,2016,35_to_39,35,39,Females,0
Paya Lebar,2016,35_to_39,35,39,Males,0
Paya Lebar,2016,40_to_44,40,44,Females,0
Paya Lebar,2016,40_to_44,40,44,Males,0
Paya Lebar,2016,45_to_49,45,49,Females,0
Paya Lebar,2016,45_to_49,45,49,Males,0
Paya Lebar,2016,5_to_9,5,9,Females,0
Paya Lebar,2016,5_to_9,5,9,Males,0
Paya Lebar,2016,50_to_54,50,54,Females,0
Paya Lebar,2016,50_to_54,50,54,Males,0
Paya Lebar,2016,55_to_59,55,59,Females,0
Paya Lebar,2016,55_to_59,55,59,Males,0
Paya Lebar,2016,60_to_64,60,64,Females,0
Paya Lebar,2016,60_to_64,60,64,Males,0
Paya Lebar,2016,65_to_69,65,69,Females,0
Paya Lebar,2016,65_to_69,65,69,Males,0
Paya Lebar,2016,70_to_74,70,74,Females,0
Paya Lebar,2016,70_to_74,70,74,Males,0
Paya Lebar,2016,75_to_79,75,79,Females,0
Paya Lebar,2016,75_to_79,75,79,Males,0
Paya Lebar,2016,80_to_84,80,84,Females,0
Paya Lebar,2016,80_to_84,80,84,Males,0
Paya Lebar,2016,85_to_89,85,89,Females,0
Paya Lebar,2016,85_to_89,85,89,Males,0
Paya Lebar,2016,90_and_over,NA,NA,Females,0
Paya Lebar,2016,90_and_over,NA,NA,Males,0
Paya Lebar,2017,0_to_4,0,4,Females,0
Paya Lebar,2017,0_to_4,0,4,Males,0
Paya Lebar,2017,10_to_14,10,14,Females,0
Paya Lebar,2017,10_to_14,10,14,Males,0
Paya Lebar,2017,15_to_19,15,19,Females,0
Paya Lebar,2017,15_to_19,15,19,Males,0
Paya Lebar,2017,20_to_24,20,24,Females,0
Paya Lebar,2017,20_to_24,20,24,Males,0
Paya Lebar,2017,25_to_29,25,29,Females,0
Paya Lebar,2017,25_to_29,25,29,Males,0
Paya Lebar,2017,30_to_34,30,34,Females,0
Paya Lebar,2017,30_to_34,30,34,Males,0
Paya Lebar,2017,35_to_39,35,39,Females,0
Paya Lebar,2017,35_to_39,35,39,Males,0
Paya Lebar,2017,40_to_44,40,44,Females,0
Paya Lebar,2017,40_to_44,40,44,Males,0
Paya Lebar,2017,45_to_49,45,49,Females,0
Paya Lebar,2017,45_to_49,45,49,Males,0
Paya Lebar,2017,5_to_9,5,9,Females,0
Paya Lebar,2017,5_to_9,5,9,Males,0
Paya Lebar,2017,50_to_54,50,54,Females,0
Paya Lebar,2017,50_to_54,50,54,Males,0
Paya Lebar,2017,55_to_59,55,59,Females,0
Paya Lebar,2017,55_to_59,55,59,Males,0
Paya Lebar,2017,60_to_64,60,64,Females,0
Paya Lebar,2017,60_to_64,60,64,Males,0
Paya Lebar,2017,65_to_69,65,69,Females,0
Paya Lebar,2017,65_to_69,65,69,Males,0
Paya Lebar,2017,70_to_74,70,74,Females,0
Paya Lebar,2017,70_to_74,70,74,Males,0
Paya Lebar,2017,75_to_79,75,79,Females,0
Paya Lebar,2017,75_to_79,75,79,Males,0
Paya Lebar,2017,80_to_84,80,84,Females,0
Paya Lebar,2017,80_to_84,80,84,Males,0
Paya Lebar,2017,85_to_89,85,89,Females,0
Paya Lebar,2017,85_to_89,85,89,Males,0
Paya Lebar,2017,90_and_over,NA,NA,Females,0
Paya Lebar,2017,90_and_over,NA,NA,Males,0
Paya Lebar,2018,0_to_4,0,4,Females,0
Paya Lebar,2018,0_to_4,0,4,Males,0
Paya Lebar,2018,10_to_14,10,14,Females,0
Paya Lebar,2018,10_to_14,10,14,Males,0
Paya Lebar,2018,15_to_19,15,19,Females,0
Paya Lebar,2018,15_to_19,15,19,Males,0
Paya Lebar,2018,20_to_24,20,24,Females,0
Paya Lebar,2018,20_to_24,20,24,Males,0
Paya Lebar,2018,25_to_29,25,29,Females,0
Paya Lebar,2018,25_to_29,25,29,Males,0
Paya Lebar,2018,30_to_34,30,34,Females,0
Paya Lebar,2018,30_to_34,30,34,Males,0
Paya Lebar,2018,35_to_39,35,39,Females,0
Paya Lebar,2018,35_to_39,35,39,Males,0
Paya Lebar,2018,40_to_44,40,44,Females,0
Paya Lebar,2018,40_to_44,40,44,Males,0
Paya Lebar,2018,45_to_49,45,49,Females,0
Paya Lebar,2018,45_to_49,45,49,Males,0
Paya Lebar,2018,5_to_9,5,9,Females,0
Paya Lebar,2018,5_to_9,5,9,Males,0
Paya Lebar,2018,50_to_54,50,54,Females,0
Paya Lebar,2018,50_to_54,50,54,Males,0
Paya Lebar,2018,55_to_59,55,59,Females,0
Paya Lebar,2018,55_to_59,55,59,Males,0
Paya Lebar,2018,60_to_64,60,64,Females,0
Paya Lebar,2018,60_to_64,60,64,Males,0
Paya Lebar,2018,65_to_69,65,69,Females,0
Paya Lebar,2018,65_to_69,65,69,Males,0
Paya Lebar,2018,70_to_74,70,74,Females,0
Paya Lebar,2018,70_to_74,70,74,Males,0
Paya Lebar,2018,75_to_79,75,79,Females,0
Paya Lebar,2018,75_to_79,75,79,Males,0
Paya Lebar,2018,80_to_84,80,84,Females,0
Paya Lebar,2018,80_to_84,80,84,Males,0
Paya Lebar,2018,85_to_89,85,89,Females,0
Paya Lebar,2018,85_to_89,85,89,Males,0
Paya Lebar,2018,90_and_over,NA,NA,Females,0
Paya Lebar,2018,90_and_over,NA,NA,Males,0
Paya Lebar,2019,0_to_4,0,4,Females,0
Paya Lebar,2019,0_to_4,0,4,Males,0
Paya Lebar,2019,10_to_14,10,14,Females,0
Paya Lebar,2019,10_to_14,10,14,Males,0
Paya Lebar,2019,15_to_19,15,19,Females,0
Paya Lebar,2019,15_to_19,15,19,Males,0
Paya Lebar,2019,20_to_24,20,24,Females,0
Paya Lebar,2019,20_to_24,20,24,Males,0
Paya Lebar,2019,25_to_29,25,29,Females,0
Paya Lebar,2019,25_to_29,25,29,Males,0
Paya Lebar,2019,30_to_34,30,34,Females,0
Paya Lebar,2019,30_to_34,30,34,Males,0
Paya Lebar,2019,35_to_39,35,39,Females,0
Paya Lebar,2019,35_to_39,35,39,Males,0
Paya Lebar,2019,40_to_44,40,44,Females,0
Paya Lebar,2019,40_to_44,40,44,Males,0
Paya Lebar,2019,45_to_49,45,49,Females,0
Paya Lebar,2019,45_to_49,45,49,Males,0
Paya Lebar,2019,5_to_9,5,9,Females,0
Paya Lebar,2019,5_to_9,5,9,Males,0
Paya Lebar,2019,50_to_54,50,54,Females,0
Paya Lebar,2019,50_to_54,50,54,Males,0
Paya Lebar,2019,55_to_59,55,59,Females,0
Paya Lebar,2019,55_to_59,55,59,Males,0
Paya Lebar,2019,60_to_64,60,64,Females,0
Paya Lebar,2019,60_to_64,60,64,Males,0
Paya Lebar,2019,65_to_69,65,69,Females,0
Paya Lebar,2019,65_to_69,65,69,Males,0
Paya Lebar,2019,70_to_74,70,74,Females,0
Paya Lebar,2019,70_to_74,70,74,Males,0
Paya Lebar,2019,75_to_79,75,79,Females,0
Paya Lebar,2019,75_to_79,75,79,Males,0
Paya Lebar,2019,80_to_84,80,84,Females,0
Paya Lebar,2019,80_to_84,80,84,Males,0
Paya Lebar,2019,85_to_89,85,89,Females,0
Paya Lebar,2019,85_to_89,85,89,Males,0
Paya Lebar,2019,90_and_over,NA,NA,Females,0
Paya Lebar,2019,90_and_over,NA,NA,Males,0
Paya Lebar,2020,0_to_4,0,4,Females,0
Paya Lebar,2020,0_to_4,0,4,Males,0
Paya Lebar,2020,10_to_14,10,14,Females,0
Paya Lebar,2020,10_to_14,10,14,Males,0
Paya Lebar,2020,15_to_19,15,19,Females,0
Paya Lebar,2020,15_to_19,15,19,Males,0
Paya Lebar,2020,20_to_24,20,24,Females,0
Paya Lebar,2020,20_to_24,20,24,Males,0
Paya Lebar,2020,25_to_29,25,29,Females,0
Paya Lebar,2020,25_to_29,25,29,Males,0
Paya Lebar,2020,30_to_34,30,34,Females,0
Paya Lebar,2020,30_to_34,30,34,Males,0
Paya Lebar,2020,35_to_39,35,39,Females,0
Paya Lebar,2020,35_to_39,35,39,Males,0
Paya Lebar,2020,40_to_44,40,44,Females,0
Paya Lebar,2020,40_to_44,40,44,Males,0
Paya Lebar,2020,45_to_49,45,49,Females,0
Paya Lebar,2020,45_to_49,45,49,Males,0
Paya Lebar,2020,5_to_9,5,9,Females,0
Paya Lebar,2020,5_to_9,5,9,Males,0
Paya Lebar,2020,50_to_54,50,54,Females,0
Paya Lebar,2020,50_to_54,50,54,Males,0
Paya Lebar,2020,55_to_59,55,59,Females,0
Paya Lebar,2020,55_to_59,55,59,Males,0
Paya Lebar,2020,60_to_64,60,64,Females,0
Paya Lebar,2020,60_to_64,60,64,Males,0
Paya Lebar,2020,65_to_69,65,69,Females,0
Paya Lebar,2020,65_to_69,65,69,Males,0
Paya Lebar,2020,70_to_74,70,74,Females,0
Paya Lebar,2020,70_to_74,70,74,Males,0
Paya Lebar,2020,75_to_79,75,79,Females,0
Paya Lebar,2020,75_to_79,75,79,Males,0
Paya Lebar,2020,80_to_84,80,84,Females,0
Paya Lebar,2020,80_to_84,80,84,Males,0
Paya Lebar,2020,85_to_89,85,89,Females,0
Paya Lebar,2020,85_to_89,85,89,Males,0
Paya Lebar,2020,90_and_over,NA,NA,Females,0
Paya Lebar,2020,90_and_over,NA,NA,Males,0
Pioneer,2001,0_to_4,0,4,Females,0
Pioneer,2001,0_to_4,0,4,Males,0
Pioneer,2001,10_to_14,10,14,Females,0
Pioneer,2001,10_to_14,10,14,Males,0
Pioneer,2001,15_to_19,15,19,Females,0
Pioneer,2001,15_to_19,15,19,Males,0
Pioneer,2001,20_to_24,20,24,Females,0
Pioneer,2001,20_to_24,20,24,Males,0
Pioneer,2001,25_to_29,25,29,Females,0
Pioneer,2001,25_to_29,25,29,Males,0
Pioneer,2001,30_to_34,30,34,Females,0
Pioneer,2001,30_to_34,30,34,Males,0
Pioneer,2001,35_to_39,35,39,Females,0
Pioneer,2001,35_to_39,35,39,Males,0
Pioneer,2001,40_to_44,40,44,Females,0
Pioneer,2001,40_to_44,40,44,Males,0
Pioneer,2001,45_to_49,45,49,Females,0
Pioneer,2001,45_to_49,45,49,Males,0
Pioneer,2001,5_to_9,5,9,Females,0
Pioneer,2001,5_to_9,5,9,Males,0
Pioneer,2001,50_to_54,50,54,Females,0
Pioneer,2001,50_to_54,50,54,Males,0
Pioneer,2001,55_to_59,55,59,Females,0
Pioneer,2001,55_to_59,55,59,Males,0
Pioneer,2001,60_to_64,60,64,Females,0
Pioneer,2001,60_to_64,60,64,Males,0
Pioneer,2001,65_to_69,65,69,Females,0
Pioneer,2001,65_to_69,65,69,Males,0
Pioneer,2001,70_to_74,70,74,Females,0
Pioneer,2001,70_to_74,70,74,Males,0
Pioneer,2001,75_to_79,75,79,Females,0
Pioneer,2001,75_to_79,75,79,Males,0
Pioneer,2001,80_to_84,80,84,Females,0
Pioneer,2001,80_to_84,80,84,Males,0
Pioneer,2001,85_to_89,85,89,Females,0
Pioneer,2001,85_to_89,85,89,Males,0
Pioneer,2001,90_and_over,NA,NA,Females,0
Pioneer,2001,90_and_over,NA,NA,Males,0
Pioneer,2002,0_to_4,0,4,Females,0
Pioneer,2002,0_to_4,0,4,Males,0
Pioneer,2002,10_to_14,10,14,Females,0
Pioneer,2002,10_to_14,10,14,Males,0
Pioneer,2002,15_to_19,15,19,Females,0
Pioneer,2002,15_to_19,15,19,Males,0
Pioneer,2002,20_to_24,20,24,Females,0
Pioneer,2002,20_to_24,20,24,Males,0
Pioneer,2002,25_to_29,25,29,Females,0
Pioneer,2002,25_to_29,25,29,Males,0
Pioneer,2002,30_to_34,30,34,Females,0
Pioneer,2002,30_to_34,30,34,Males,0
Pioneer,2002,35_to_39,35,39,Females,0
Pioneer,2002,35_to_39,35,39,Males,0
Pioneer,2002,40_to_44,40,44,Females,0
Pioneer,2002,40_to_44,40,44,Males,0
Pioneer,2002,45_to_49,45,49,Females,0
Pioneer,2002,45_to_49,45,49,Males,0
Pioneer,2002,5_to_9,5,9,Females,0
Pioneer,2002,5_to_9,5,9,Males,0
Pioneer,2002,50_to_54,50,54,Females,0
Pioneer,2002,50_to_54,50,54,Males,0
Pioneer,2002,55_to_59,55,59,Females,0
Pioneer,2002,55_to_59,55,59,Males,0
Pioneer,2002,60_to_64,60,64,Females,0
Pioneer,2002,60_to_64,60,64,Males,0
Pioneer,2002,65_to_69,65,69,Females,0
Pioneer,2002,65_to_69,65,69,Males,0
Pioneer,2002,70_to_74,70,74,Females,0
Pioneer,2002,70_to_74,70,74,Males,0
Pioneer,2002,75_to_79,75,79,Females,0
Pioneer,2002,75_to_79,75,79,Males,0
Pioneer,2002,80_to_84,80,84,Females,0
Pioneer,2002,80_to_84,80,84,Males,0
Pioneer,2002,85_to_89,85,89,Females,0
Pioneer,2002,85_to_89,85,89,Males,0
Pioneer,2002,90_and_over,NA,NA,Females,0
Pioneer,2002,90_and_over,NA,NA,Males,0
Pioneer,2003,0_to_4,0,4,Females,0
Pioneer,2003,0_to_4,0,4,Males,0
Pioneer,2003,10_to_14,10,14,Females,0
Pioneer,2003,10_to_14,10,14,Males,0
Pioneer,2003,15_to_19,15,19,Females,0
Pioneer,2003,15_to_19,15,19,Males,0
Pioneer,2003,20_to_24,20,24,Females,0
Pioneer,2003,20_to_24,20,24,Males,0
Pioneer,2003,25_to_29,25,29,Females,0
Pioneer,2003,25_to_29,25,29,Males,0
Pioneer,2003,30_to_34,30,34,Females,0
Pioneer,2003,30_to_34,30,34,Males,0
Pioneer,2003,35_to_39,35,39,Females,0
Pioneer,2003,35_to_39,35,39,Males,0
Pioneer,2003,40_to_44,40,44,Females,0
Pioneer,2003,40_to_44,40,44,Males,0
Pioneer,2003,45_to_49,45,49,Females,0
Pioneer,2003,45_to_49,45,49,Males,0
Pioneer,2003,5_to_9,5,9,Females,0
Pioneer,2003,5_to_9,5,9,Males,0
Pioneer,2003,50_to_54,50,54,Females,0
Pioneer,2003,50_to_54,50,54,Males,0
Pioneer,2003,55_to_59,55,59,Females,0
Pioneer,2003,55_to_59,55,59,Males,0
Pioneer,2003,60_to_64,60,64,Females,0
Pioneer,2003,60_to_64,60,64,Males,0
Pioneer,2003,65_to_69,65,69,Females,0
Pioneer,2003,65_to_69,65,69,Males,0
Pioneer,2003,70_to_74,70,74,Females,0
Pioneer,2003,70_to_74,70,74,Males,0
Pioneer,2003,75_to_79,75,79,Females,0
Pioneer,2003,75_to_79,75,79,Males,0
Pioneer,2003,80_to_84,80,84,Females,0
Pioneer,2003,80_to_84,80,84,Males,0
Pioneer,2003,85_to_89,85,89,Females,0
Pioneer,2003,85_to_89,85,89,Males,0
Pioneer,2003,90_and_over,NA,NA,Females,0
Pioneer,2003,90_and_over,NA,NA,Males,0
Pioneer,2004,0_to_4,0,4,Females,0
Pioneer,2004,0_to_4,0,4,Males,0
Pioneer,2004,10_to_14,10,14,Females,0
Pioneer,2004,10_to_14,10,14,Males,0
Pioneer,2004,15_to_19,15,19,Females,0
Pioneer,2004,15_to_19,15,19,Males,0
Pioneer,2004,20_to_24,20,24,Females,0
Pioneer,2004,20_to_24,20,24,Males,0
Pioneer,2004,25_to_29,25,29,Females,0
Pioneer,2004,25_to_29,25,29,Males,0
Pioneer,2004,30_to_34,30,34,Females,0
Pioneer,2004,30_to_34,30,34,Males,0
Pioneer,2004,35_to_39,35,39,Females,0
Pioneer,2004,35_to_39,35,39,Males,0
Pioneer,2004,40_to_44,40,44,Females,0
Pioneer,2004,40_to_44,40,44,Males,0
Pioneer,2004,45_to_49,45,49,Females,0
Pioneer,2004,45_to_49,45,49,Males,0
Pioneer,2004,5_to_9,5,9,Females,0
Pioneer,2004,5_to_9,5,9,Males,0
Pioneer,2004,50_to_54,50,54,Females,0
Pioneer,2004,50_to_54,50,54,Males,0
Pioneer,2004,55_to_59,55,59,Females,0
Pioneer,2004,55_to_59,55,59,Males,0
Pioneer,2004,60_to_64,60,64,Females,0
Pioneer,2004,60_to_64,60,64,Males,0
Pioneer,2004,65_to_69,65,69,Females,0
Pioneer,2004,65_to_69,65,69,Males,0
Pioneer,2004,70_to_74,70,74,Females,0
Pioneer,2004,70_to_74,70,74,Males,0
Pioneer,2004,75_to_79,75,79,Females,0
Pioneer,2004,75_to_79,75,79,Males,0
Pioneer,2004,80_to_84,80,84,Females,0
Pioneer,2004,80_to_84,80,84,Males,0
Pioneer,2004,85_to_89,85,89,Females,0
Pioneer,2004,85_to_89,85,89,Males,0
Pioneer,2004,90_and_over,NA,NA,Females,0
Pioneer,2004,90_and_over,NA,NA,Males,0
Pioneer,2005,0_to_4,0,4,Females,0
Pioneer,2005,0_to_4,0,4,Males,0
Pioneer,2005,10_to_14,10,14,Females,0
Pioneer,2005,10_to_14,10,14,Males,0
Pioneer,2005,15_to_19,15,19,Females,0
Pioneer,2005,15_to_19,15,19,Males,0
Pioneer,2005,20_to_24,20,24,Females,0
Pioneer,2005,20_to_24,20,24,Males,0
Pioneer,2005,25_to_29,25,29,Females,0
Pioneer,2005,25_to_29,25,29,Males,0
Pioneer,2005,30_to_34,30,34,Females,0
Pioneer,2005,30_to_34,30,34,Males,0
Pioneer,2005,35_to_39,35,39,Females,0
Pioneer,2005,35_to_39,35,39,Males,0
Pioneer,2005,40_to_44,40,44,Females,0
Pioneer,2005,40_to_44,40,44,Males,0
Pioneer,2005,45_to_49,45,49,Females,0
Pioneer,2005,45_to_49,45,49,Males,0
Pioneer,2005,5_to_9,5,9,Females,0
Pioneer,2005,5_to_9,5,9,Males,0
Pioneer,2005,50_to_54,50,54,Females,0
Pioneer,2005,50_to_54,50,54,Males,0
Pioneer,2005,55_to_59,55,59,Females,0
Pioneer,2005,55_to_59,55,59,Males,0
Pioneer,2005,60_to_64,60,64,Females,0
Pioneer,2005,60_to_64,60,64,Males,0
Pioneer,2005,65_to_69,65,69,Females,0
Pioneer,2005,65_to_69,65,69,Males,0
Pioneer,2005,70_to_74,70,74,Females,0
Pioneer,2005,70_to_74,70,74,Males,0
Pioneer,2005,75_to_79,75,79,Females,0
Pioneer,2005,75_to_79,75,79,Males,0
Pioneer,2005,80_to_84,80,84,Females,0
Pioneer,2005,80_to_84,80,84,Males,0
Pioneer,2005,85_to_89,85,89,Females,0
Pioneer,2005,85_to_89,85,89,Males,0
Pioneer,2005,90_and_over,NA,NA,Females,0
Pioneer,2005,90_and_over,NA,NA,Males,0
Pioneer,2006,0_to_4,0,4,Females,0
Pioneer,2006,0_to_4,0,4,Males,0
Pioneer,2006,10_to_14,10,14,Females,0
Pioneer,2006,10_to_14,10,14,Males,0
Pioneer,2006,15_to_19,15,19,Females,0
Pioneer,2006,15_to_19,15,19,Males,0
Pioneer,2006,20_to_24,20,24,Females,0
Pioneer,2006,20_to_24,20,24,Males,0
Pioneer,2006,25_to_29,25,29,Females,0
Pioneer,2006,25_to_29,25,29,Males,0
Pioneer,2006,30_to_34,30,34,Females,0
Pioneer,2006,30_to_34,30,34,Males,0
Pioneer,2006,35_to_39,35,39,Females,0
Pioneer,2006,35_to_39,35,39,Males,0
Pioneer,2006,40_to_44,40,44,Females,0
Pioneer,2006,40_to_44,40,44,Males,0
Pioneer,2006,45_to_49,45,49,Females,0
Pioneer,2006,45_to_49,45,49,Males,0
Pioneer,2006,5_to_9,5,9,Females,0
Pioneer,2006,5_to_9,5,9,Males,0
Pioneer,2006,50_to_54,50,54,Females,0
Pioneer,2006,50_to_54,50,54,Males,0
Pioneer,2006,55_to_59,55,59,Females,0
Pioneer,2006,55_to_59,55,59,Males,0
Pioneer,2006,60_to_64,60,64,Females,0
Pioneer,2006,60_to_64,60,64,Males,0
Pioneer,2006,65_to_69,65,69,Females,0
Pioneer,2006,65_to_69,65,69,Males,0
Pioneer,2006,70_to_74,70,74,Females,0
Pioneer,2006,70_to_74,70,74,Males,0
Pioneer,2006,75_to_79,75,79,Females,0
Pioneer,2006,75_to_79,75,79,Males,0
Pioneer,2006,80_to_84,80,84,Females,0
Pioneer,2006,80_to_84,80,84,Males,0
Pioneer,2006,85_to_89,85,89,Females,0
Pioneer,2006,85_to_89,85,89,Males,0
Pioneer,2006,90_and_over,NA,NA,Females,0
Pioneer,2006,90_and_over,NA,NA,Males,0
Pioneer,2007,0_to_4,0,4,Females,0
Pioneer,2007,0_to_4,0,4,Males,0
Pioneer,2007,10_to_14,10,14,Females,0
Pioneer,2007,10_to_14,10,14,Males,0
Pioneer,2007,15_to_19,15,19,Females,0
Pioneer,2007,15_to_19,15,19,Males,0
Pioneer,2007,20_to_24,20,24,Females,0
Pioneer,2007,20_to_24,20,24,Males,0
Pioneer,2007,25_to_29,25,29,Females,0
Pioneer,2007,25_to_29,25,29,Males,0
Pioneer,2007,30_to_34,30,34,Females,0
Pioneer,2007,30_to_34,30,34,Males,0
Pioneer,2007,35_to_39,35,39,Females,0
Pioneer,2007,35_to_39,35,39,Males,0
Pioneer,2007,40_to_44,40,44,Females,0
Pioneer,2007,40_to_44,40,44,Males,0
Pioneer,2007,45_to_49,45,49,Females,0
Pioneer,2007,45_to_49,45,49,Males,0
Pioneer,2007,5_to_9,5,9,Females,0
Pioneer,2007,5_to_9,5,9,Males,0
Pioneer,2007,50_to_54,50,54,Females,0
Pioneer,2007,50_to_54,50,54,Males,0
Pioneer,2007,55_to_59,55,59,Females,0
